@relation 'housing_train-weka.filters.unsupervised.attribute.Remove-R1-2,16-weka.filters.unsupervised.attribute.NominalToBinary-R6-11-weka.filters.unsupervised.attribute.NumericToBinary-R6-11-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.NumericTransform-R4,5,15,16,17,18-Cjava.lang.Math-Mfloor-weka.filters.supervised.instance.SpreadSubsample-M3.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R4-13,15-18-weka.filters.unsupervised.attribute.NominalToBinary-R2-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute rent numeric
@attribute type=apartment numeric
@attribute type=townhouse numeric
@attribute type=house numeric
@attribute type=duplex numeric
@attribute type=manufactured numeric
@attribute type=condo numeric
@attribute type=loft numeric
@attribute type=flat numeric
@attribute type=cottage/cabin numeric
@attribute type=in-law numeric
@attribute type=land numeric
@attribute demand {yes,no}

@data
1700,1,0,0,0,0,0,0,0,0,0,0,yes
1049.398657,0,0,1,0,0,0,0,0,0,0,0,no
995,1,0,0,0,0,0,0,0,0,0,0,yes
985,1,0,0,0,0,0,0,0,0,0,0,yes
1800,0,1,0,0,0,0,0,0,0,0,0,no
825,0,1,0,0,0,0,0,0,0,0,0,yes
750,1,0,0,0,0,0,0,0,0,0,0,yes
775,1,0,0,0,0,0,0,0,0,0,0,yes
875,0,0,1,0,0,0,0,0,0,0,0,yes
849,1,0,0,0,0,0,0,0,0,0,0,yes
1775.057466,0,0,1,0,0,0,0,0,0,0,0,no
1300,1,0,0,0,0,0,0,0,0,0,0,yes
600,0,0,1,0,0,0,0,0,0,0,0,yes
1825,1,0,0,0,0,0,0,0,0,0,0,yes
1955,0,1,0,0,0,0,0,0,0,0,0,yes
615,1,0,0,0,0,0,0,0,0,0,0,yes
2036,1,0,0,0,0,0,0,0,0,0,0,yes
2025,1,0,0,0,0,0,0,0,0,0,0,yes
2227,1,0,0,0,0,0,0,0,0,0,0,yes
995,0,0,0,0,0,1,0,0,0,0,0,yes
1290,1,0,0,0,0,0,0,0,0,0,0,yes
730,1,0,0,0,0,0,0,0,0,0,0,yes
2601.668594,0,0,1,0,0,0,0,0,0,0,0,no
2000,1,0,0,0,0,0,0,0,0,0,0,yes
1025,1,0,0,0,0,0,0,0,0,0,0,yes
12958.024668,0,0,1,0,0,0,0,0,0,0,0,no
2395,1,0,0,0,0,0,0,0,0,0,0,yes
1850,0,0,1,0,0,0,0,0,0,0,0,no
2296.995806,0,0,1,0,0,0,0,0,0,0,0,no
1015,1,0,0,0,0,0,0,0,0,0,0,yes
925,1,0,0,0,0,0,0,0,0,0,0,yes
379.445204,0,0,1,0,0,0,0,0,0,0,0,no
1435,1,0,0,0,0,0,0,0,0,0,0,yes
699,1,0,0,0,0,0,0,0,0,0,0,yes
2195,1,0,0,0,0,0,0,0,0,0,0,yes
880,1,0,0,0,0,0,0,0,0,0,0,yes
1425,1,0,0,0,0,0,0,0,0,0,0,yes
1150,1,0,0,0,0,0,0,0,0,0,0,yes
1848.607543,0,0,1,0,0,0,0,0,0,0,0,no
700,0,0,1,0,0,0,0,0,0,0,0,no
2293.801356,0,0,1,0,0,0,0,0,0,0,0,no
1244,1,0,0,0,0,0,0,0,0,0,0,yes
1574,1,0,0,0,0,0,0,0,0,0,0,yes
1410,1,0,0,0,0,0,0,0,0,0,0,yes
1674,0,0,1,0,0,0,0,0,0,0,0,yes
1250,0,0,0,0,1,0,0,0,0,0,0,yes
1435,1,0,0,0,0,0,0,0,0,0,0,yes
474,0,0,1,0,0,0,0,0,0,0,0,no
1320,1,0,0,0,0,0,0,0,0,0,0,yes
2756,1,0,0,0,0,0,0,0,0,0,0,yes
1500,1,0,0,0,0,0,0,0,0,0,0,yes
595,1,0,0,0,0,0,0,0,0,0,0,yes
695,1,0,0,0,0,0,0,0,0,0,0,yes
742.649359,0,0,1,0,0,0,0,0,0,0,0,no
1375,0,0,1,0,0,0,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
1515.111067,0,0,1,0,0,0,0,0,0,0,0,no
839,1,0,0,0,0,0,0,0,0,0,0,yes
769,1,0,0,0,0,0,0,0,0,0,0,yes
935,1,0,0,0,0,0,0,0,0,0,0,yes
1659.284637,1,0,0,0,0,0,0,0,0,0,0,yes
1495,1,0,0,0,0,0,0,0,0,0,0,yes
4333.060994,0,0,1,0,0,0,0,0,0,0,0,no
2471,1,0,0,0,0,0,0,0,0,0,0,yes
651,1,0,0,0,0,0,0,0,0,0,0,yes
710,1,0,0,0,0,0,0,0,0,0,0,yes
1510,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
441.841524,0,0,1,0,0,0,0,0,0,0,0,no
1084,1,0,0,0,0,0,0,0,0,0,0,yes
1868,1,0,0,0,0,0,0,0,0,0,0,yes
1050,1,0,0,0,0,0,0,0,0,0,0,yes
1325,1,0,0,0,0,0,0,0,0,0,0,yes
895,0,0,1,0,0,0,0,0,0,0,0,yes
1764.661955,0,0,1,0,0,0,0,0,0,0,0,no
1920,1,0,0,0,0,0,0,0,0,0,0,yes
650,1,0,0,0,0,0,0,0,0,0,0,yes
875,1,0,0,0,0,0,0,0,0,0,0,yes
3500,0,0,1,0,0,0,0,0,0,0,0,no
624,1,0,0,0,0,0,0,0,0,0,0,yes
1155,1,0,0,0,0,0,0,0,0,0,0,yes
683,1,0,0,0,0,0,0,0,0,0,0,yes
810,1,0,0,0,0,0,0,0,0,0,0,yes
1599.832726,0,0,1,0,0,0,0,0,0,0,0,no
1004,1,0,0,0,0,0,0,0,0,0,0,yes
754,0,1,0,0,0,0,0,0,0,0,0,yes
2445,1,0,0,0,0,0,0,0,0,0,0,yes
925,0,0,0,0,0,1,0,0,0,0,0,yes
905,1,0,0,0,0,0,0,0,0,0,0,yes
1435,1,0,0,0,0,0,0,0,0,0,0,yes
1444.52756,0,0,1,0,0,0,0,0,0,0,0,no
1145,1,0,0,0,0,0,0,0,0,0,0,yes
960,1,0,0,0,0,0,0,0,0,0,0,yes
1690,0,0,1,0,0,0,0,0,0,0,0,yes
1845.126039,0,0,1,0,0,0,0,0,0,0,0,no
1830,1,0,0,0,0,0,0,0,0,0,0,yes
795,1,0,0,0,0,0,0,0,0,0,0,yes
1700,1,0,0,0,0,0,0,0,0,0,0,yes
299.108874,1,0,0,0,0,0,0,0,0,0,0,yes
2305,1,0,0,0,0,0,0,0,0,0,0,yes
540,0,0,1,0,0,0,0,0,0,0,0,yes
995,1,0,0,0,0,0,0,0,0,0,0,yes
645,1,0,0,0,0,0,0,0,0,0,0,yes
1795,0,0,1,0,0,0,0,0,0,0,0,no
2646.725817,0,0,1,0,0,0,0,0,0,0,0,no
3400,0,0,1,0,0,0,0,0,0,0,0,no
525,1,0,0,0,0,0,0,0,0,0,0,yes
724,1,0,0,0,0,0,0,0,0,0,0,yes
800,0,0,1,0,0,0,0,0,0,0,0,no
840,1,0,0,0,0,0,0,0,0,0,0,yes
815,1,0,0,0,0,0,0,0,0,0,0,yes
2847.860964,0,0,1,0,0,0,0,0,0,0,0,no
1595,1,0,0,0,0,0,0,0,0,0,0,yes
1741.443421,0,0,1,0,0,0,0,0,0,0,0,no
890,1,0,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
2575,1,0,0,0,0,0,0,0,0,0,0,no
1575,1,0,0,0,0,0,0,0,0,0,0,yes
1167,1,0,0,0,0,0,0,0,0,0,0,yes
1799.188805,0,0,1,0,0,0,0,0,0,0,0,no
695,1,0,0,0,0,0,0,0,0,0,0,yes
1737,1,0,0,0,0,0,0,0,0,0,0,yes
1055,1,0,0,0,0,0,0,0,0,0,0,yes
1175,1,0,0,0,0,0,0,0,0,0,0,yes
1535,1,0,0,0,0,0,0,0,0,0,0,yes
1425,0,0,0,1,0,0,0,0,0,0,0,yes
1750.054821,0,0,1,0,0,0,0,0,0,0,0,no
1350,1,0,0,0,0,0,0,0,0,0,0,yes
299.108874,1,0,0,0,0,0,0,0,0,0,0,yes
650,1,0,0,0,0,0,0,0,0,0,0,yes
1595,1,0,0,0,0,0,0,0,0,0,0,yes
1845.911561,0,0,1,0,0,0,0,0,0,0,0,no
1645,1,0,0,0,0,0,0,0,0,0,0,yes
1500,1,0,0,0,0,0,0,0,0,0,0,yes
810,1,0,0,0,0,0,0,0,0,0,0,yes
2014,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
268,1,0,0,0,0,0,0,0,0,0,0,yes
835,1,0,0,0,0,0,0,0,0,0,0,yes
820,1,0,0,0,0,0,0,0,0,0,0,yes
2850,0,0,1,0,0,0,0,0,0,0,0,no
990,1,0,0,0,0,0,0,0,0,0,0,yes
650,0,1,0,0,0,0,0,0,0,0,0,yes
1160,1,0,0,0,0,0,0,0,0,0,0,yes
1276,1,0,0,0,0,0,0,0,0,0,0,yes
1400,0,0,1,0,0,0,0,0,0,0,0,no
1145,1,0,0,0,0,0,0,0,0,0,0,yes
1575,1,0,0,0,0,0,0,0,0,0,0,yes
1563,1,0,0,0,0,0,0,0,0,0,0,yes
830,1,0,0,0,0,0,0,0,0,0,0,yes
2653.901155,0,0,1,0,0,0,0,0,0,0,0,no
4350,0,0,1,0,0,0,0,0,0,0,0,no
2799.520617,0,0,1,0,0,0,0,0,0,0,0,no
1265,1,0,0,0,0,0,0,0,0,0,0,no
1909,1,0,0,0,0,0,0,0,0,0,0,yes
1256,1,0,0,0,0,0,0,0,0,0,0,yes
1300,0,0,1,0,0,0,0,0,0,0,0,yes
1250,1,0,0,0,0,0,0,0,0,0,0,yes
1075,0,0,0,0,0,1,0,0,0,0,0,yes
1050,1,0,0,0,0,0,0,0,0,0,0,yes
560,0,0,1,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
729,1,0,0,0,0,0,0,0,0,0,0,yes
765,0,0,1,0,0,0,0,0,0,0,0,yes
1575,0,0,1,0,0,0,0,0,0,0,0,yes
800,0,0,1,0,0,0,0,0,0,0,0,no
2300.724433,1,0,0,0,0,0,0,0,0,0,0,no
1245,1,0,0,0,0,0,0,0,0,0,0,yes
1848.535624,0,0,1,0,0,0,0,0,0,0,0,no
1698,1,0,0,0,0,0,0,0,0,0,0,yes
1600,1,0,0,0,0,0,0,0,0,0,0,yes
800,1,0,0,0,0,0,0,0,0,0,0,yes
839,1,0,0,0,0,0,0,0,0,0,0,yes
855,1,0,0,0,0,0,0,0,0,0,0,yes
1250,1,0,0,0,0,0,0,0,0,0,0,yes
1500,1,0,0,0,0,0,0,0,0,0,0,yes
1190,1,0,0,0,0,0,0,0,0,0,0,yes
650,1,0,0,0,0,0,0,0,0,0,0,no
655,1,0,0,0,0,0,0,0,0,0,0,yes
1733,1,0,0,0,0,0,0,0,0,0,0,yes
1799.560099,0,1,0,0,0,0,0,0,0,0,0,no
730,1,0,0,0,0,0,0,0,0,0,0,yes
2000,0,0,1,0,0,0,0,0,0,0,0,yes
680,0,0,0,1,0,0,0,0,0,0,0,yes
2325,1,0,0,0,0,0,0,0,0,0,0,yes
794,1,0,0,0,0,0,0,0,0,0,0,yes
1000,0,0,1,0,0,0,0,0,0,0,0,no
2478.125279,0,0,1,0,0,0,0,0,0,0,0,no
2095,1,0,0,0,0,0,0,0,0,0,0,yes
1225,1,0,0,0,0,0,0,0,0,0,0,yes
2160.740497,0,0,1,0,0,0,0,0,0,0,0,no
1142,1,0,0,0,0,0,0,0,0,0,0,yes
2275,1,0,0,0,0,0,0,0,0,0,0,yes
1800,0,0,1,0,0,0,0,0,0,0,0,no
1295,1,0,0,0,0,0,0,0,0,0,0,yes
1895,1,0,0,0,0,0,0,0,0,0,0,yes
3804.394923,0,0,1,0,0,0,0,0,0,0,0,no
610,1,0,0,0,0,0,0,0,0,0,0,yes
570,1,0,0,0,0,0,0,0,0,0,0,yes
1190.366795,0,0,1,0,0,0,0,0,0,0,0,no
1336,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
810,1,0,0,0,0,0,0,0,0,0,0,yes
710,1,0,0,0,0,0,0,0,0,0,0,yes
900.032273,0,0,1,0,0,0,0,0,0,0,0,no
1694,1,0,0,0,0,0,0,0,0,0,0,yes
1650,1,0,0,0,0,0,0,0,0,0,0,yes
745,1,0,0,0,0,0,0,0,0,0,0,yes
1375,0,0,1,0,0,0,0,0,0,0,0,no
1200,1,0,0,0,0,0,0,0,0,0,0,yes
2500,0,0,1,0,0,0,0,0,0,0,0,no
1842.473699,0,0,1,0,0,0,0,0,0,0,0,no
925,1,0,0,0,0,0,0,0,0,0,0,yes
1400,1,0,0,0,0,0,0,0,0,0,0,yes
1610,1,0,0,0,0,0,0,0,0,0,0,yes
2994.86422,0,0,1,0,0,0,0,0,0,0,0,no
1462,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
1300,1,0,0,0,0,0,0,0,0,0,0,yes
1295,1,0,0,0,0,0,0,0,0,0,0,yes
1838.703516,0,0,1,0,0,0,0,0,0,0,0,no
275,1,0,0,0,0,0,0,0,0,0,0,yes
599.100873,0,0,1,0,0,0,0,0,0,0,0,no
1768,1,0,0,0,0,0,0,0,0,0,0,yes
787,1,0,0,0,0,0,0,0,0,0,0,yes
559,1,0,0,0,0,0,0,0,0,0,0,no
1289,1,0,0,0,0,0,0,0,0,0,0,yes
746,1,0,0,0,0,0,0,0,0,0,0,yes
1254.67915,0,0,1,0,0,0,0,0,0,0,0,no
1624,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
1145,1,0,0,0,0,0,0,0,0,0,0,yes
2682.085535,0,0,1,0,0,0,0,0,0,0,0,no
1475,1,0,0,0,0,0,0,0,0,0,0,yes
1450,1,0,0,0,0,0,0,0,0,0,0,yes
925,1,0,0,0,0,0,0,0,0,0,0,yes
880,1,0,0,0,0,0,0,0,0,0,0,yes
675,1,0,0,0,0,0,0,0,0,0,0,yes
1500,0,0,1,0,0,0,0,0,0,0,0,no
840,1,0,0,0,0,0,0,0,0,0,0,yes
1913.723827,0,0,1,0,0,0,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
2309.962447,0,0,1,0,0,0,0,0,0,0,0,no
1160,0,0,1,0,0,0,0,0,0,0,0,no
690,1,0,0,0,0,0,0,0,0,0,0,yes
1050.909598,1,0,0,0,0,0,0,0,0,0,0,no
1413,1,0,0,0,0,0,0,0,0,0,0,yes
770,1,0,0,0,0,0,0,0,0,0,0,yes
1900,1,0,0,0,0,0,0,0,0,0,0,yes
950,1,0,0,0,0,0,0,0,0,0,0,yes
2500,0,0,1,0,0,0,0,0,0,0,0,no
1150,1,0,0,0,0,0,0,0,0,0,0,yes
975,1,0,0,0,0,0,0,0,0,0,0,yes
1327,1,0,0,0,0,0,0,0,0,0,0,yes
1429,1,0,0,0,0,0,0,0,0,0,0,yes
799,1,0,0,0,0,0,0,0,0,0,0,yes
675,1,0,0,0,0,0,0,0,0,0,0,yes
780,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
750,1,0,0,0,0,0,0,0,0,0,0,yes
530.819292,0,0,1,0,0,0,0,0,0,0,0,no
1095,1,0,0,0,0,0,0,0,0,0,0,yes
893,1,0,0,0,0,0,0,0,0,0,0,yes
1120,1,0,0,0,0,0,0,0,0,0,0,yes
811,1,0,0,0,0,0,0,0,0,0,0,yes
980,1,0,0,0,0,0,0,0,0,0,0,yes
500,1,0,0,0,0,0,0,0,0,0,0,yes
820,1,0,0,0,0,0,0,0,0,0,0,yes
1573.804309,0,0,1,0,0,0,0,0,0,0,0,no
1289.018546,0,0,1,0,0,0,0,0,0,0,0,no
825,1,0,0,0,0,0,0,0,0,0,0,yes
1689,1,0,0,0,0,0,0,0,0,0,0,yes
560,0,0,1,0,0,0,0,0,0,0,0,yes
1530,1,0,0,0,0,0,0,0,0,0,0,yes
710,1,0,0,0,0,0,0,0,0,0,0,yes
1999,0,0,1,0,0,0,0,0,0,0,0,yes
759,1,0,0,0,0,0,0,0,0,0,0,yes
1694,1,0,0,0,0,0,0,0,0,0,0,yes
1139,1,0,0,0,0,0,0,0,0,0,0,yes
500,1,0,0,0,0,0,0,0,0,0,0,yes
1355,1,0,0,0,0,0,0,0,0,0,0,yes
1800,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
1139,1,0,0,0,0,0,0,0,0,0,0,yes
769,1,0,0,0,0,0,0,0,0,0,0,yes
2245,0,1,0,0,0,0,0,0,0,0,0,no
745,1,0,0,0,0,0,0,0,0,0,0,yes
795,1,0,0,0,0,0,0,0,0,0,0,yes
1013.147961,0,0,1,0,0,0,0,0,0,0,0,no
684,1,0,0,0,0,0,0,0,0,0,0,yes
830,1,0,0,0,0,0,0,0,0,0,0,yes
955,1,0,0,0,0,0,0,0,0,0,0,yes
925,1,0,0,0,0,0,0,0,0,0,0,yes
1765.153354,0,0,1,0,0,0,0,0,0,0,0,no
1763.365858,0,0,1,0,0,0,0,0,0,0,0,no
1695,1,0,0,0,0,0,0,0,0,0,0,yes
1391.413506,0,0,1,0,0,0,0,0,0,0,0,no
749,1,0,0,0,0,0,0,0,0,0,0,yes
1395,0,1,0,0,0,0,0,0,0,0,0,yes
1375.194604,0,0,1,0,0,0,0,0,0,0,0,no
980,1,0,0,0,0,0,0,0,0,0,0,yes
1512,1,0,0,0,0,0,0,0,0,0,0,yes
1150,1,0,0,0,0,0,0,0,0,0,0,yes
1000,1,0,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
510,0,0,1,0,0,0,0,0,0,0,0,yes
729,1,0,0,0,0,0,0,0,0,0,0,yes
891,1,0,0,0,0,0,0,0,0,0,0,yes
810,1,0,0,0,0,0,0,0,0,0,0,yes
1060,1,0,0,0,0,0,0,0,0,0,0,yes
2913.071447,0,0,1,0,0,0,0,0,0,0,0,no
750,0,0,1,0,0,0,0,0,0,0,0,yes
2295,0,0,1,0,0,0,0,0,0,0,0,no
1050,1,0,0,0,0,0,0,0,0,0,0,yes
850,1,0,0,0,0,0,0,0,0,0,0,yes
1211.057836,0,0,1,0,0,0,0,0,0,0,0,no
852.399385,0,0,1,0,0,0,0,0,0,0,0,no
893,0,0,0,0,0,0,0,1,0,0,0,yes
1884.761095,0,0,1,0,0,0,0,0,0,0,0,no
1155,1,0,0,0,0,0,0,0,0,0,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
1882.455098,0,0,1,0,0,0,0,0,0,0,0,no
810,1,0,0,0,0,0,0,0,0,0,0,yes
1085,1,0,0,0,0,0,0,0,0,0,0,yes
1000,0,0,0,0,0,1,0,0,0,0,0,yes
1935.751099,0,0,1,0,0,0,0,0,0,0,0,no
592.583719,1,0,0,0,0,0,0,0,0,0,0,no
1000,0,0,1,0,0,0,0,0,0,0,0,yes
999,1,0,0,0,0,0,0,0,0,0,0,yes
1155,1,0,0,0,0,0,0,0,0,0,0,yes
1600,0,0,1,0,0,0,0,0,0,0,0,yes
1301.592565,0,0,1,0,0,0,0,0,0,0,0,no
1173,1,0,0,0,0,0,0,0,0,0,0,yes
1052,1,0,0,0,0,0,0,0,0,0,0,no
920,1,0,0,0,0,0,0,0,0,0,0,yes
1316.765508,1,0,0,0,0,0,0,0,0,0,0,no
1325,1,0,0,0,0,0,0,0,0,0,0,no
1224,0,1,0,0,0,0,0,0,0,0,0,yes
595,1,0,0,0,0,0,0,0,0,0,0,yes
1175,1,0,0,0,0,0,0,0,0,0,0,yes
1880,1,0,0,0,0,0,0,0,0,0,0,yes
820,1,0,0,0,0,0,0,0,0,0,0,yes
1978,1,0,0,0,0,0,0,0,0,0,0,yes
665,1,0,0,0,0,0,0,0,0,0,0,yes
1611,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
525,1,0,0,0,0,0,0,0,0,0,0,yes
1087.694175,0,1,0,0,0,0,0,0,0,0,0,yes
1050,1,0,0,0,0,0,0,0,0,0,0,yes
801,1,0,0,0,0,0,0,0,0,0,0,yes
1400,1,0,0,0,0,0,0,0,0,0,0,yes
1440,1,0,0,0,0,0,0,0,0,0,0,yes
891,1,0,0,0,0,0,0,0,0,0,0,yes
1384.834188,0,0,1,0,0,0,0,0,0,0,0,no
1550,1,0,0,0,0,0,0,0,0,0,0,yes
1166,1,0,0,0,0,0,0,0,0,0,0,yes
1050,0,0,1,0,0,0,0,0,0,0,0,yes
1057.868765,1,0,0,0,0,0,0,0,0,0,0,no
750,1,0,0,0,0,0,0,0,0,0,0,yes
970,1,0,0,0,0,0,0,0,0,0,0,yes
875,1,0,0,0,0,0,0,0,0,0,0,yes
1690,1,0,0,0,0,0,0,0,0,0,0,yes
1335,1,0,0,0,0,0,0,0,0,0,0,yes
975,1,0,0,0,0,0,0,0,0,0,0,yes
635,1,0,0,0,0,0,0,0,0,0,0,yes
1490.073811,0,0,1,0,0,0,0,0,0,0,0,no
1948,1,0,0,0,0,0,0,0,0,0,0,yes
759,1,0,0,0,0,0,0,0,0,0,0,yes
1350,1,0,0,0,0,0,0,0,0,0,0,yes
500,1,0,0,0,0,0,0,0,0,0,0,yes
1029,1,0,0,0,0,0,0,0,0,0,0,yes
1497.783368,0,0,1,0,0,0,0,0,0,0,0,no
1230,1,0,0,0,0,0,0,0,0,0,0,yes
1565,1,0,0,0,0,0,0,0,0,0,0,yes
2078,1,0,0,0,0,0,0,0,0,0,0,yes
1925,1,0,0,0,0,0,0,0,0,0,0,yes
1650,1,0,0,0,0,0,0,0,0,0,0,yes
1275,1,0,0,0,0,0,0,0,0,0,0,yes
1510,1,0,0,0,0,0,0,0,0,0,0,yes
910,1,0,0,0,0,0,0,0,0,0,0,yes
1110,1,0,0,0,0,0,0,0,0,0,0,yes
749,1,0,0,0,0,0,0,0,0,0,0,yes
1775,1,0,0,0,0,0,0,0,0,0,0,yes
550,1,0,0,0,0,0,0,0,0,0,0,yes
865,1,0,0,0,0,0,0,0,0,0,0,yes
2575,0,1,0,0,0,0,0,0,0,0,0,no
3300,0,0,1,0,0,0,0,0,0,0,0,no
705,1,0,0,0,0,0,0,0,0,0,0,yes
825,1,0,0,0,0,0,0,0,0,0,0,yes
898.736081,1,0,0,0,0,0,0,0,0,0,0,yes
1695.387191,0,0,1,0,0,0,0,0,0,0,0,no
1050,0,0,1,0,0,0,0,0,0,0,0,no
710,1,0,0,0,0,0,0,0,0,0,0,yes
1399,1,0,0,0,0,0,0,0,0,0,0,yes
850,0,0,0,1,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
3900,0,0,1,0,0,0,0,0,0,0,0,no
1025,1,0,0,0,0,0,0,0,0,0,0,yes
847,1,0,0,0,0,0,0,0,0,0,0,yes
1400,1,0,0,0,0,0,0,0,0,0,0,yes
1265,1,0,0,0,0,0,0,0,0,0,0,yes
1900,1,0,0,0,0,0,0,0,0,0,0,yes
799,1,0,0,0,0,0,0,0,0,0,0,yes
1262.000321,1,0,0,0,0,0,0,0,0,0,0,yes
1015,1,0,0,0,0,0,0,0,0,0,0,yes
1425,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
1073,1,0,0,0,0,0,0,0,0,0,0,yes
1410,1,0,0,0,0,0,0,0,0,0,0,yes
495,1,0,0,0,0,0,0,0,0,0,0,yes
1110,1,0,0,0,0,0,0,0,0,0,0,yes
2392.377609,0,0,1,0,0,0,0,0,0,0,0,no
1563,1,0,0,0,0,0,0,0,0,0,0,yes
1300,0,0,1,0,0,0,0,0,0,0,0,no
2500,0,0,1,0,0,0,0,0,0,0,0,no
836.310152,1,0,0,0,0,0,0,0,0,0,0,no
1435,1,0,0,0,0,0,0,0,0,0,0,yes
1105,1,0,0,0,0,0,0,0,0,0,0,yes
3500,0,0,1,0,0,0,0,0,0,0,0,yes
1058.397288,0,0,1,0,0,0,0,0,0,0,0,no
759.31677,0,0,0,0,0,1,0,0,0,0,0,yes
973,1,0,0,0,0,0,0,0,0,0,0,yes
1250,0,0,0,1,0,0,0,0,0,0,0,yes
1046,1,0,0,0,0,0,0,0,0,0,0,yes
1050,1,0,0,0,0,0,0,0,0,0,0,yes
775,1,0,0,0,0,0,0,0,0,0,0,yes
924,1,0,0,0,0,0,0,0,0,0,0,yes
1750,0,0,0,1,0,0,0,0,0,0,0,yes
299.108874,1,0,0,0,0,0,0,0,0,0,0,yes
2794.477826,0,0,1,0,0,0,0,0,0,0,0,no
618,1,0,0,0,0,0,0,0,0,0,0,yes
1805.037877,0,0,1,0,0,0,0,0,0,0,0,no
1718.103724,0,0,1,0,0,0,0,0,0,0,0,no
769,1,0,0,0,0,0,0,0,0,0,0,yes
750,1,0,0,0,0,0,0,0,0,0,0,yes
1026.785088,1,0,0,0,0,0,0,0,0,0,0,no
1876.041576,0,0,1,0,0,0,0,0,0,0,0,no
940,1,0,0,0,0,0,0,0,0,0,0,yes
1525,0,0,0,0,0,1,0,0,0,0,0,yes
1860,1,0,0,0,0,0,0,0,0,0,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
850,1,0,0,0,0,0,0,0,0,0,0,yes
600,1,0,0,0,0,0,0,0,0,0,0,yes
999.384823,0,0,1,0,0,0,0,0,0,0,0,no
1100,0,0,1,0,0,0,0,0,0,0,0,yes
1025,1,0,0,0,0,0,0,0,0,0,0,yes
1125,1,0,0,0,0,0,0,0,0,0,0,yes
877.069013,1,0,0,0,0,0,0,0,0,0,0,yes
1200,1,0,0,0,0,0,0,0,0,0,0,yes
547.690774,0,0,1,0,0,0,0,0,0,0,0,no
2505,1,0,0,0,0,0,0,0,0,0,0,yes
945.468714,0,0,1,0,0,0,0,0,0,0,0,no
848,1,0,0,0,0,0,0,0,0,0,0,yes
1600,0,0,1,0,0,0,0,0,0,0,0,yes
925,1,0,0,0,0,0,0,0,0,0,0,yes
525,1,0,0,0,0,0,0,0,0,0,0,yes
595,1,0,0,0,0,0,0,0,0,0,0,yes
880,1,0,0,0,0,0,0,0,0,0,0,yes
925,1,0,0,0,0,0,0,0,0,0,0,yes
782,1,0,0,0,0,0,0,0,0,0,0,yes
1090.929167,1,0,0,0,0,0,0,0,0,0,0,yes
2364.907179,1,0,0,0,0,0,0,0,0,0,0,yes
975,0,0,1,0,0,0,0,0,0,0,0,yes
699,0,0,0,0,1,0,0,0,0,0,0,yes
605,1,0,0,0,0,0,0,0,0,0,0,yes
3545,1,0,0,0,0,0,0,0,0,0,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
3300,0,0,1,0,0,0,0,0,0,0,0,no
1289,1,0,0,0,0,0,0,0,0,0,0,yes
2080,1,0,0,0,0,0,0,0,0,0,0,yes
1710,1,0,0,0,0,0,0,0,0,0,0,yes
749,1,0,0,0,0,0,0,0,0,0,0,yes
770,1,0,0,0,0,0,0,0,0,0,0,yes
1353,1,0,0,0,0,0,0,0,0,0,0,yes
876,1,0,0,0,0,0,0,0,0,0,0,yes
1279.687584,1,0,0,0,0,0,0,0,0,0,0,no
1275,1,0,0,0,0,0,0,0,0,0,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
559,1,0,0,0,0,0,0,0,0,0,0,no
1025,1,0,0,0,0,0,0,0,0,0,0,yes
420,1,0,0,0,0,0,0,0,0,0,0,yes
