@relation 'housing_train-weka.filters.unsupervised.attribute.Remove-R1-2,16-weka.filters.unsupervised.attribute.NominalToBinary-R6-11-weka.filters.unsupervised.attribute.NumericToBinary-R6-11-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.NumericTransform-R4,5,15,16,17,18-Cjava.lang.Math-Mfloor-weka.filters.supervised.instance.SpreadSubsample-M3.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42'

@attribute rent numeric
@attribute type {apartment,townhouse,house,duplex,manufactured,condo,loft,flat,cottage/cabin,in-law,land}
@attribute sqfeet numeric
@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute cats_allowed {0,1}
@attribute dogs_allowed {0,1}
@attribute smoking_allowed {0,1}
@attribute wheelchair_access {0,1}
@attribute electric_vehicle_charge {0,1}
@attribute comes_furnished {0,1}
@attribute laundry_options {'laundry in bldg','w/d in unit','w/d hookups','laundry on site','no laundry on site'}
@attribute parking_options {'off-street parking','attached garage','detached garage',carport,'street parking','valet parking','no parking'}
@attribute price_per_sqft numeric
@attribute pet_friendly_score numeric
@attribute accessibility_score numeric
@attribute total_rooms numeric
@attribute description numeric
@attribute demand {yes,no}

@data
1310,apartment,875,2,1,1,1,1,0,0,0,'laundry on site','no parking',1.497143,2,0,3,112,yes
745,apartment,935,2,2,0,0,1,0,0,0,?,?,0.796791,0,0,4,149,yes
2655.265577,house,1728.868059,4,2,0,0,0,0,0,0,'w/d hookups','attached garage',1.519858,0,0,6,188,no
1685,apartment,1654,3,2,0,0,1,0,0,0,'w/d in unit','attached garage',1.018742,0,0,5,351,yes
847,apartment,600,1,1,1,1,1,0,0,0,'laundry on site',?,1.411667,2,0,2,123,yes
1733,apartment,1655,3,0,1,1,1,0,0,0,?,?,1.04713,2,0,3,478,yes
915,apartment,1006,2,2,1,1,0,1,0,0,'laundry in bldg','off-street parking',0.909543,2,1,4,103,yes
4375,house,2900,7,5,1,1,1,0,0,0,'w/d in unit','off-street parking',1.508621,2,0,12,120,no
1580,house,1253,3,2,1,1,1,0,0,0,'w/d hookups','attached garage',1.260974,2,0,5,185,yes
785,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',0.713636,2,0,4,81,yes
755,apartment,1100,2,2,1,1,0,0,0,0,'w/d hookups',?,0.686364,2,0,4,355,yes
1760,house,2267,5,3,1,1,1,0,0,0,?,?,0.776356,2,0,8,249,no
891.131733,apartment,1215.380971,4,1,0,0,1,0,0,0,'laundry on site','off-street parking',0.720325,0,0,5,32,no
585,apartment,597,1,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.979899,2,0,2,125,yes
640,house,865,3,1,1,1,1,0,0,0,?,?,0.739884,2,0,4,53,yes
1610,apartment,859,2,2,0,0,1,0,0,0,?,?,1.874272,0,0,4,113,yes
1000,apartment,1256,4,2,1,1,1,0,0,0,'w/d in unit','off-street parking',0.796178,2,0,6,406,no
1766.859208,house,1388.120913,4,2,0,0,1,0,0,0,'w/d hookups','off-street parking',1.278316,1,0,6,60,no
979,apartment,175,4,4,1,1,1,0,0,1,'w/d in unit','street parking',5.594286,2,0,8,115,no
565,apartment,850,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',0.664706,2,0,3,55,yes
1205,apartment,1254,3,2,0,0,1,0,0,0,'w/d in unit','detached garage',0.960925,0,0,5,167,yes
2195,house,2783.057211,4,2,0,1,0,0,0,0,'w/d hookups','attached garage',0.787675,1,0,6,125,no
849,apartment,857,2,1,1,1,1,0,0,0,'laundry on site',carport,0.990665,2,0,3,386,yes
2515,apartment,1196,3,2,0,0,1,0,0,0,?,?,2.102843,0,0,5,216,yes
925,condo,1220,2,2,1,1,0,0,0,0,'w/d in unit','attached garage',0.758197,2,0,4,27,yes
890,apartment,1106,2,1,1,1,0,0,0,0,'laundry in bldg','off-street parking',0.804702,2,0,3,113,yes
2692.837133,house,2953.768995,5,2,0,0,1,0,0,0,'laundry in bldg','attached garage',0.926667,0,0,7,154,no
1045,apartment,1356,3,2,0,0,1,0,0,0,'w/d in unit',?,0.770649,0,0,5,102,yes
1154.108658,house,1561.124495,4,2,0,0,1,0,0,0,'laundry in bldg','off-street parking',0.736685,0,0,6,165,no
1235,apartment,1396,3,0,1,1,1,0,0,0,?,?,0.88467,2,0,3,254,yes
600,house,824,2,1,0,0,1,0,0,0,?,?,0.728155,0,0,3,38,yes
875,apartment,1380,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',0.634058,2,0,3,171,yes
730,apartment,600,1,1,1,1,1,1,0,0,'laundry in bldg','off-street parking',1.216667,2,1,2,128,yes
890,apartment,660,1,1,1,1,1,0,0,0,'w/d in unit',carport,1.348485,2,0,2,158,yes
559,apartment,1240,4,2,0,0,1,0,0,1,'laundry on site','off-street parking',0.450806,0,0,6,299,no
664,apartment,667,1,1,1,1,1,0,0,0,'w/d hookups','off-street parking',0.995502,2,0,2,1208,yes
1250,apartment,755,1,1,1,1,1,0,0,0,'w/d in unit',carport,1.655629,2,0,2,240,yes
745,apartment,935,2,2,1,1,1,1,0,0,'w/d hookups','off-street parking',0.796791,2,1,4,188,yes
1445,house,1870,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.772727,2,0,6,90,no
950,apartment,708,1,1,1,1,0,0,0,0,'laundry on site',carport,1.341808,2,0,2,179,yes
743,apartment,755,1,1,1,1,1,0,0,0,?,?,0.984106,2,0,2,138,yes
1400,apartment,1395,3,2,1,0,1,0,0,0,'w/d in unit',carport,1.003584,1,0,5,100,yes
2995,apartment,939,1,1,1,1,1,0,1,0,'laundry in bldg','attached garage',3.189563,2,1,2,335,yes
803.03151,house,1537.253025,4,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.52774,2,0,6,68,no
584,apartment,1090,3,2,0,0,1,0,0,1,'laundry on site','off-street parking',0.53578,0,0,5,254,yes
990,apartment,634,1,1,0,0,1,0,0,0,?,?,1.561514,0,0,2,272,yes
1928.86391,house,2261.114028,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.848927,2,0,6,52,no
1200,apartment,900,2,1,1,1,0,0,0,1,'w/d in unit','off-street parking',1.333333,2,0,3,20,yes
1265.394626,apartment,1249.180746,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',1.009724,2,0,6,55,no
1100,house,1175,3,2,1,1,1,0,0,0,'w/d hookups',carport,0.93617,2,0,5,71,yes
2352.128913,house,2550.261765,4,2,0,0,0,0,0,0,'w/d hookups','attached garage',0.913886,1,0,6,183,no
4500,house,1522,2,2,0,1,0,0,0,0,'w/d in unit','attached garage',2.956636,1,0,4,161,yes
800,apartment,800,2,1,1,1,1,1,0,0,'laundry in bldg','off-street parking',1,2,1,3,127,yes
530,apartment,688,1,1,1,1,1,0,0,0,'laundry on site',?,0.770349,2,0,2,85,yes
1800,duplex,1600,3,2,0,0,0,0,0,0,'w/d in unit','attached garage',1.125,0,0,5,78,yes
1700,house,1661.811624,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',1.02052,0,0,6,95,no
1395.515535,house,1843.775713,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.761758,1,0,6,65,no
2350,condo,1800,3,1,0,0,0,0,0,0,'w/d hookups','attached garage',1.305556,0,0,4,175,yes
907,apartment,807,1,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1.123916,2,0,2,549,yes
2575,townhouse,2100,4,3,1,1,0,0,0,0,'w/d in unit','attached garage',1.22619,2,0,7,144,no
1000,apartment,1020,1,1,1,1,1,0,0,0,'w/d in unit',?,0.980392,2,0,2,164,yes
574.393128,apartment,1363.41869,4,2,0,0,1,0,0,0,'w/d in unit','off-street parking',0.408907,0,0,6,82,no
800,apartment,1050,2,1,1,1,1,0,0,0,?,?,0.761905,2,0,3,195,yes
1420,apartment,1050,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1.352381,2,0,4,317,yes
1320,apartment,932,2,2,0,0,1,0,0,0,'w/d in unit',?,1.416309,0,0,4,253,yes
1500,house,1839,3,2,1,0,1,0,0,0,'w/d hookups','attached garage',0.815661,1,0,5,38,yes
1248,apartment,795,2,1,1,1,1,0,0,0,'laundry on site',carport,1.569811,2,0,3,279,yes
679,apartment,780,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',0.870513,2,0,3,258,yes
680,apartment,686,1,1,1,1,0,0,0,0,'w/d hookups','street parking',0.991254,2,0,2,113,yes
950,apartment,708,1,1,1,1,0,0,0,0,'laundry on site',carport,1.341808,2,0,2,194,yes
2063,apartment,1215,3,2,0,0,1,0,0,0,?,?,1.697942,0,0,5,382,yes
909,apartment,940,1,1,1,1,1,0,0,0,'w/d hookups','off-street parking',0.967021,2,0,2,256,yes
1162.775517,house,1282.616385,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.898789,2,0,6,33,no
655,apartment,704,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',0.930398,2,0,3,401,yes
2895,apartment,1147,2,2,1,1,1,0,0,0,'w/d in unit',?,2.523976,2,0,4,400,yes
820,apartment,733,1,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1.11869,2,0,2,122,yes
1050,house,1324,4,2,0,0,1,0,0,0,'laundry in bldg','off-street parking',0.793051,0,0,6,59,no
975,apartment,535,1,1,0,0,1,0,0,0,'laundry on site','off-street parking',1.82243,0,0,2,168,yes
1215,apartment,395,0,1,0,0,1,0,0,0,'laundry on site',?,3.075949,0,0,1,99,yes
1095,apartment,857,2,1,1,1,0,0,0,0,'laundry on site',carport,1.277713,2,0,3,132,yes
800,house,1397.424099,4,2,1,1,1,0,0,0,'w/d hookups','off-street parking',0.565012,0,0,6,32,no
1095,apartment,825,2,1,0,0,0,0,0,0,'laundry on site',carport,1.327273,0,0,3,136,yes
1212,apartment,916,2,2,1,1,1,0,0,0,?,?,1.323144,2,0,4,287,yes
1580,apartment,815,2,1,1,1,1,0,0,0,'w/d in unit',?,1.93865,2,0,3,195,yes
1725,apartment,1710,4,2,1,1,0,0,0,0,'w/d in unit','detached garage',1.008772,2,0,6,175,no
820,townhouse,1200,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',0.683333,2,0,4,92,yes
2769.581734,house,2998.703136,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',0.950473,0,0,6,159,no
690,apartment,585,1,1,1,1,1,0,0,0,'laundry on site',carport,1.179487,2,0,2,118,yes
1670,apartment,853,1,1,1,1,1,0,0,0,'w/d in unit',carport,1.957796,2,0,2,302,yes
1150,duplex,1560,4,2,0,0,1,0,0,0,'w/d hookups','detached garage',0.737179,0,0,6,161,no
999,apartment,1070,1,1,1,1,1,0,0,0,?,?,0.933645,2,0,2,353,yes
805,apartment,919,2,1,0,0,1,0,0,0,'w/d hookups',carport,0.875952,0,0,3,35,yes
995,apartment,685,1,1,1,1,1,0,0,0,'w/d in unit',carport,1.452555,2,0,2,285,yes
3141.659178,house,2998.982687,4,3,0,0,0,0,0,0,'laundry in bldg','attached garage',1.109201,0,0,7,295,no
589,apartment,820,2,1,1,1,1,0,0,0,'laundry on site',?,0.718293,2,0,3,85,yes
1190,apartment,1198,2,2,1,1,1,0,0,0,'w/d in unit',carport,0.993322,2,0,4,81,yes
1980,apartment,405,0,1,1,1,0,0,0,0,'laundry on site',?,4.888889,2,0,1,137,yes
991,apartment,803,1,1,1,1,1,0,0,0,'w/d in unit',?,1.234122,2,0,2,233,yes
749,apartment,950,2,2,1,1,1,0,0,0,'w/d in unit',?,0.788421,2,0,4,241,yes
1721.223198,house,2456.87474,4,3,0,0,0,0,0,0,'w/d hookups','attached garage',0.698113,1,0,7,250,no
2200,duplex,1200,2,1,0,0,1,0,0,1,'laundry on site','street parking',1.833333,0,0,3,232,yes
955,apartment,1250,3,2,1,1,1,0,0,0,?,?,0.764,2,0,5,193,yes
2244.269673,house,1881.10157,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',1.184631,1,0,6,43,no
1249,apartment,960,2,2,0,0,1,0,0,0,'w/d in unit',carport,1.301042,0,0,4,139,yes
993.225511,house,1649.551652,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.597089,2,1,6,54,no
1398.895787,house,1630.858482,4,2,0,0,1,0,0,0,'w/d in unit','attached garage',0.849912,1,0,6,51,no
3265,apartment,1154,2,2,1,1,0,1,1,0,'w/d in unit','attached garage',2.829289,2,2,4,293,yes
1050,house,1263.297394,4,2,0,0,1,0,0,0,'laundry in bldg','off-street parking',0.819382,1,0,6,49,no
2670,apartment,1228,2,2,1,1,1,0,0,0,'w/d in unit',?,2.174267,2,0,4,347,yes
955,apartment,936,2,1,1,1,1,0,0,0,'w/d in unit','detached garage',1.020299,2,0,3,130,yes
1895.384278,house,2100.423192,4,2,0,1,1,0,0,0,'w/d hookups','attached garage',0.912236,1,0,6,53,no
2200,duplex,900,2,1,0,0,0,0,0,0,'w/d hookups','attached garage',2.444444,0,0,3,70,yes
750,apartment,917,2,2,1,1,1,0,0,0,'w/d hookups','street parking',0.817884,2,0,4,292,yes
2475,apartment,980,1,1,1,1,1,0,0,0,?,?,2.52551,2,0,2,190,yes
1625,apartment,1251,3,2,0,0,1,0,0,0,'w/d in unit',carport,1.298961,0,0,5,373,yes
1049,apartment,1227,2,1,1,1,1,1,0,0,'laundry in bldg','off-street parking',0.854931,2,1,3,353,yes
1840,house,1936,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.950413,2,0,6,62,no
1725,apartment,1710,4,2,1,1,0,0,0,0,'w/d in unit','detached garage',1.008772,2,0,6,175,no
850,house,1932.75956,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.441857,2,0,6,52,no
4080,apartment,1054,2,2,0,0,1,0,0,0,?,?,3.870968,0,0,4,128,yes
630,apartment,700,1,1,1,1,1,0,0,0,'laundry on site',?,0.9,2,0,2,85,yes
1550,apartment,1003,2,2,0,0,1,0,0,0,'w/d in unit',carport,1.545364,0,0,4,170,yes
2995,townhouse,1550,3,3,1,1,0,1,0,0,'w/d in unit',carport,1.932258,2,1,6,203,yes
1268,apartment,940,1,1,1,1,1,0,0,0,'w/d in unit','attached garage',1.348936,2,0,2,168,yes
525,manufactured,800,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',0.65625,2,0,3,61,yes
1320,apartment,932,2,2,0,0,1,0,0,0,'w/d in unit',?,1.416309,0,0,4,248,yes
7143.747853,house,4218.622285,4,4,0,0,0,0,0,0,'w/d in unit','attached garage',1.49874,1,0,8,203,no
2948.999051,house,2569.397314,4,2,0,0,1,0,0,0,'w/d in unit','attached garage',1.13648,0,0,7,138,no
899,apartment,1340,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',0.670896,2,0,3,168,yes
1875,apartment,1050,2,2,1,1,1,0,0,0,'w/d in unit',carport,1.785714,2,0,4,412,yes
1369,apartment,1038,2,1,1,1,0,0,0,0,'laundry in bldg',?,1.318882,2,0,3,161,yes
2759.337535,house,2991.537696,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',0.932405,0,0,6,160,no
325,manufactured,500,1,1,1,1,1,0,0,0,'w/d hookups','off-street parking',0.65,2,0,2,88,yes
600,apartment,800,1,1,1,1,1,0,0,0,'w/d hookups',?,0.75,2,0,2,94,yes
1000,apartment,930,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',1.075269,2,0,4,148,yes
1325,apartment,1413,3,2,0,0,1,0,0,0,?,?,0.937721,0,0,5,196,yes
825,house,1339,3,1,0,0,1,0,0,0,?,?,0.616131,0,0,4,56,yes
1999.428327,house,1658.804364,4,2,0,0,0,0,0,0,'w/d hookups','attached garage',1.204847,0,0,6,110,no
2786.869298,house,2990.588192,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',0.960038,0,0,6,151,no
610,house,1045,2,2,1,1,1,0,0,0,?,?,0.583732,2,0,4,73,yes
1415,apartment,1195,3,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1.1841,2,0,5,99,yes
968.749412,house,2214.946095,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.451862,1,1,6,93,no
910,apartment,1250,3,2,1,1,1,0,0,0,?,?,0.728,2,0,5,192,yes
1900,apartment,622,1,1,1,1,1,0,0,0,'w/d in unit',?,3.054662,2,0,2,290,yes
1640,apartment,842,2,2,1,1,0,0,0,0,?,'no parking',1.947743,2,0,4,133,yes
690,apartment,567,1,1,1,1,1,1,0,0,'laundry on site','off-street parking',1.216931,2,1,2,165,yes
560.380412,apartment,1329.843234,4,1,0,0,1,0,0,0,'w/d in unit','off-street parking',0.415439,1,0,6,83,no
526,apartment,327,0,1,1,1,1,1,0,0,'laundry on site',carport,1.608563,2,1,1,264,yes
1000,apartment,1256,4,2,1,1,1,0,0,0,'w/d in unit','off-street parking',0.796178,2,0,6,406,no
695,apartment,400,0,1,0,0,1,0,0,0,'laundry on site',carport,1.7375,0,0,1,110,yes
1725,apartment,1710,4,2,1,1,0,0,0,0,'w/d in unit','detached garage',1.008772,2,0,6,175,no
959,apartment,743,2,1,1,1,1,0,0,0,'laundry on site',?,1.290713,2,0,3,190,yes
1170,apartment,1107,2,2,0,0,1,0,0,0,?,?,1.056911,0,0,4,220,yes
1200,house,1300,3,2,0,0,1,0,0,0,'laundry on site','attached garage',0.923077,0,0,5,19,yes
1142.070978,house,1377.824071,4,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.819329,2,0,6,60,no
860,apartment,580,1,1,0,0,1,0,0,0,'laundry on site',carport,1.482759,0,0,2,344,yes
500,apartment,300,0,1,0,0,1,0,0,0,'laundry in bldg',carport,1.666667,0,0,1,54,yes
649,apartment,700,2,2,1,1,1,0,1,1,?,?,0.927143,2,1,4,52,yes
1166.723626,house,2006.790106,4,1,1,0,1,0,0,0,'laundry in bldg','off-street parking',0.58049,1,0,6,35,no
1038,apartment,600,1,1,0,0,1,0,0,0,?,?,1.73,0,0,2,241,yes
3150,apartment,1064,2,2,1,1,0,1,0,0,'w/d in unit','attached garage',2.960526,2,1,4,84,yes
812.474502,apartment,700,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1.160678,2,0,2,256,yes
580,house,1913,3,1,1,1,1,0,0,0,'w/d hookups',?,0.303189,2,0,4,76,yes
799,apartment,1000,2,1,0,0,1,0,0,0,?,?,0.799,0,0,3,69,yes
1615,apartment,737,1,1,1,1,1,0,0,0,'w/d in unit',carport,2.191316,2,0,2,107,yes
1167,apartment,708,1,1,1,1,1,0,0,0,'w/d in unit',carport,1.648305,2,0,2,247,yes
1959,apartment,528,1,1,1,1,1,0,1,0,'w/d in unit',carport,3.710227,2,1,2,236,yes
1550,townhouse,980,2,1,0,0,0,0,0,0,'w/d hookups','attached garage',1.581633,0,0,3,165,yes
724.081449,house,1786.270626,4,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',0.395087,0,0,5,177,no
1916.358977,house,2256.639752,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.837055,2,0,7,63,no
589,apartment,820,2,1,1,1,1,0,0,0,'laundry on site',?,0.718293,2,0,3,51,yes
919,apartment,657,1,1,1,1,0,0,0,0,'w/d in unit',?,1.398782,2,0,2,231,yes
1138.631126,house,3000,5,2,0,0,1,0,0,0,'w/d in unit','off-street parking',0.357987,0,0,7,60,no
645,apartment,850,1,1,1,1,0,0,0,0,'laundry on site',?,0.758824,2,0,2,354,yes
2200,house,2347,4,3,0,0,1,0,0,0,?,'attached garage',0.937367,0,0,7,52,yes
2090,apartment,1186,2,2,0,0,1,0,0,0,?,?,1.762226,0,0,4,196,yes
1950,duplex,1700,3,2,0,0,0,0,0,0,'w/d in unit','attached garage',1.147059,0,0,5,133,yes
535,apartment,620,2,1,1,1,0,0,0,0,'laundry in bldg','off-street parking',0.862903,2,0,3,72,yes
525,apartment,750,2,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.7,2,0,3,125,yes
1232.053788,house,1489.235041,4,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.843971,2,0,6,89,no
690,apartment,567,1,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',1.216931,0,0,2,241,yes
1599.986577,house,1732.3891,4,2,1,1,1,0,0,0,'w/d hookups','off-street parking',0.917443,0,0,6,135,no
1500,apartment,900,1,1,0,0,0,0,0,1,'w/d in unit','off-street parking',1.666667,0,0,2,135,yes
1600,house,1500,3,2,1,0,0,0,0,1,'laundry on site','off-street parking',1.066667,1,0,5,239,yes
800,cottage/cabin,400,1,1,0,0,1,0,0,0,?,?,2,0,0,2,40,yes
1865.316598,house,1405.224653,4,2,0,0,1,0,0,0,'w/d in unit','attached garage',1.311633,0,0,6,50,no
1250,apartment,941,2,2,1,1,1,0,0,0,'laundry on site',?,1.328374,2,0,4,165,yes
650,apartment,850,1,1,1,1,0,0,0,0,'w/d in unit',?,0.764706,2,0,2,421,yes
1675,apartment,955,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1.753927,2,0,3,264,yes
669,apartment,750,1,1,1,1,1,0,0,0,'laundry on site',?,0.892,2,0,2,290,yes
2647.039884,house,2607.318649,4,3,0,0,0,0,0,0,'w/d hookups','attached garage',1.023099,0,0,7,925,no
850,house,1300,3,1,1,1,1,1,1,0,?,?,0.653846,2,2,4,38,yes
795,apartment,620,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1.282258,2,0,2,284,yes
3410,apartment,950,2,2,1,1,1,0,0,0,'w/d in unit',carport,3.589474,2,0,4,255,yes
1257.928328,house,2106.420002,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.591045,1,0,6,185,no
798,apartment,908,2,2,1,1,1,0,0,0,'w/d hookups','off-street parking',0.878855,2,0,4,1212,yes
1115,apartment,857,2,2,1,1,1,0,0,0,'w/d in unit',carport,1.30105,2,0,4,143,yes
1600,house,2026,3,2,1,1,0,0,0,1,'w/d hookups','attached garage',0.789733,2,0,5,303,yes
1550,apartment,1479,3,2,1,1,0,1,0,0,'w/d in unit','detached garage',1.048005,2,1,5,159,yes
2250,house,1623,3,2,1,1,0,0,0,0,'w/d hookups','attached garage',1.386322,2,0,5,127,yes
1575,apartment,980,2,2,1,1,1,0,0,0,'w/d in unit',?,1.607143,2,0,4,98,yes
1350,house,1597.642804,4,2,0,0,0,0,0,0,'w/d in unit','attached garage',0.849928,0,0,6,69,no
1130,apartment,1067,2,2,0,0,1,0,0,0,?,?,1.059044,0,0,4,181,yes
3195,apartment,1200,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',2.6625,2,0,4,301,yes
1536,townhouse,1205,3,2,1,1,1,0,0,0,'w/d hookups','attached garage',1.274689,2,0,5,345,yes
1200,apartment,2500,4,1,1,0,1,0,0,0,'w/d in unit','off-street parking',0.48,1,0,5,95,no
760,apartment,760,1,1,1,1,0,1,0,0,'w/d in unit',?,1,2,1,2,193,yes
2245,townhouse,1675,4,2,1,1,0,0,0,0,'w/d in unit','attached garage',1.340299,2,0,6,143,no
1044.811165,apartment,1198.594985,4,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.86947,2,0,5,107,no
1100,apartment,700,2,1,0,0,0,0,0,0,'laundry in bldg','off-street parking',1.571429,0,0,3,301,yes
1550,duplex,1230,3,1,0,0,0,0,0,0,'w/d in unit',carport,1.260163,0,0,4,20,yes
550,apartment,631,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',0.871632,2,0,2,152,yes
660,apartment,1230,2,2,1,1,1,0,0,0,'w/d hookups',?,0.536585,2,0,4,196,yes
1040,apartment,782,1,1,1,1,1,0,0,0,'w/d in unit',carport,1.329923,2,0,2,274,yes
695,townhouse,744,2,1,0,0,0,0,0,0,?,?,0.93414,0,0,3,115,yes
1359.457027,house,1254,3,2,0,0,1,0,0,0,?,?,1.084097,0,0,5,204,yes
1695,apartment,1800,3,2,0,0,1,0,0,0,'w/d in unit','attached garage',0.941667,0,0,5,109,yes
1355.492696,house,2058.862375,4,2,0,0,1,0,0,0,'w/d hookups','off-street parking',0.642894,0,0,6,242,no
1438.534247,apartment,1043.363116,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',1.418273,2,0,6,121,no
3370,apartment,1078,2,2,1,1,0,1,1,1,'w/d in unit','attached garage',3.12616,2,2,4,186,yes
1595,house,2000,4,2,0,0,1,0,0,0,'laundry on site','detached garage',0.7975,0,0,6,56,no
1250,apartment,1256,2,2,1,1,0,1,0,0,'w/d in unit',carport,0.995223,2,1,4,190,yes
846,apartment,893,1,1,1,1,1,0,0,0,'laundry on site',carport,0.947368,2,0,2,317,yes
1099,duplex,1200,2,1,0,0,0,0,0,1,'w/d in unit',?,0.915833,0,0,3,255,yes
973.093355,house,1127.130479,4,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.880606,2,0,6,76,no
1425,duplex,1136,3,2,1,1,1,1,0,0,'w/d hookups','attached garage',1.254401,2,1,5,288,yes
1289,apartment,1008,3,2,1,1,0,1,0,0,'w/d hookups',carport,1.27877,2,1,5,112,yes
900,condo,1832,3,2,1,1,1,0,0,0,?,?,0.491266,2,0,5,17,yes
650,apartment,1235,2,1,1,1,0,0,0,0,'w/d hookups',?,0.526316,2,0,3,429,yes
3966.173427,house,4216.397761,4,3,0,0,1,0,0,0,'w/d in unit','attached garage',0.93694,0,0,8,260,no
840,townhouse,960,2,1,1,1,1,0,0,0,'w/d hookups','street parking',0.875,2,0,3,207,yes
1720,house,1642,3,2,1,1,1,0,0,0,'w/d hookups','attached garage',1.047503,2,0,5,194,yes
702,apartment,1896,3,2,0,1,1,0,0,0,?,'attached garage',0.370253,1,0,5,73,yes
1775,apartment,691,1,1,1,1,1,0,0,0,'w/d in unit',carport,2.568741,2,0,2,229,yes
2200,house,2199.878735,4,3,0,0,0,0,0,0,'w/d hookups','attached garage',1.000181,0,0,6,86,no
1450,house,1100,3,1,1,1,0,0,0,0,'w/d hookups','attached garage',1.318182,2,0,4,53,yes
750,apartment,410,0,1,1,0,1,0,0,0,'laundry in bldg','off-street parking',1.829268,1,0,1,212,yes
1056,apartment,1022,2,2,0,0,1,0,0,0,'w/d in unit',carport,1.033268,0,0,4,374,yes
1150,apartment,627,1,1,1,1,0,0,0,0,'laundry on site',carport,1.834131,2,0,2,157,yes
958.808896,house,1647.32859,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.597211,1,0,6,54,no
1250,apartment,755,1,1,1,1,1,0,0,0,'w/d in unit',carport,1.655629,2,0,2,240,yes
1800,house,2350,4,3,1,1,1,0,0,1,'w/d in unit','off-street parking',0.765957,2,0,7,221,no
1245,apartment,959,2,2,1,1,1,0,0,0,'w/d in unit',carport,1.298227,2,0,4,409,yes
2150,apartment,874,2,1,0,0,1,0,0,0,'w/d in unit',carport,2.459954,0,0,3,83,yes
920,apartment,733,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',1.255116,2,0,3,287,yes
629,apartment,1831,4,4,0,0,1,0,0,0,?,?,0.343528,0,0,8,121,no
1300,apartment,1258,2,1,0,0,0,0,0,0,'laundry on site',?,1.033386,0,0,3,152,yes
493,house,1610,3,2,0,1,1,0,0,1,'w/d in unit','attached garage',0.306211,1,0,5,76,yes
1675,apartment,992,2,2,1,1,1,0,0,0,'w/d in unit',carport,1.688508,2,0,4,184,yes
1095,apartment,780,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1.403846,2,0,3,350,yes
735,apartment,1025,2,2,1,1,0,0,0,0,'w/d in unit',?,0.717073,2,0,4,418,yes
1450,apartment,992,2,2,1,1,0,0,0,0,'w/d hookups',carport,1.461694,2,0,4,274,yes
