@relation 'housing_train-weka.filters.unsupervised.attribute.Remove-R1-2,16-weka.filters.unsupervised.attribute.NominalToBinary-R6-11-weka.filters.unsupervised.attribute.NumericToBinary-R6-11-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.NumericTransform-R4,5,15,16,17,18-Cjava.lang.Math-Mfloor-weka.filters.supervised.instance.SpreadSubsample-M3.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R1-3,12-14'

@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute cats_allowed {0,1}
@attribute dogs_allowed {0,1}
@attribute smoking_allowed {0,1}
@attribute wheelchair_access {0,1}
@attribute electric_vehicle_charge {0,1}
@attribute comes_furnished {0,1}
@attribute pet_friendly_score numeric
@attribute accessibility_score numeric
@attribute total_rooms numeric
@attribute description numeric
@attribute demand {yes,no}

@data
4,2,0,0,0,0,0,0,1,0,6,128,no
4,2,1,1,1,0,0,0,2,0,6,413,no
2,2,1,1,1,0,0,0,2,0,4,82,yes
4,3,0,0,1,0,0,0,0,0,7,49,no
2,2,0,0,1,0,0,0,0,0,4,298,yes
2,2,1,1,0,1,0,1,2,1,4,123,yes
1,1,0,0,0,0,0,1,0,0,2,132,yes
2,2,0,0,1,0,0,0,0,0,4,116,yes
2,1,1,1,1,0,0,0,2,0,3,61,yes
1,1,1,1,1,0,0,0,2,0,2,255,yes
4,2,0,0,0,0,0,0,0,0,6,157,no
2,2,1,1,1,0,0,0,2,0,4,50,yes
1,1,1,1,1,1,0,0,2,1,2,132,yes
2,2,1,1,1,0,0,0,2,0,4,142,yes
4,2,0,0,0,0,0,0,0,0,6,313,no
3,2,0,0,1,0,0,0,0,0,5,216,yes
2,1,1,1,1,0,0,0,2,0,3,168,yes
2,1,1,1,1,0,0,0,2,0,3,239,yes
2,2,1,1,0,1,0,0,2,1,4,172,yes
1,1,0,0,1,0,0,0,0,0,2,93,yes
3,2,1,1,1,0,0,0,2,0,5,108,yes
4,2,0,1,1,0,0,0,1,0,6,82,no
1,1,1,1,1,0,0,0,2,0,2,395,yes
0,1,0,0,1,0,0,0,0,0,1,226,yes
4,3,0,0,0,0,0,0,0,0,6,107,no
4,2,1,1,0,0,0,0,2,0,6,175,no
1,1,0,0,1,0,0,0,0,0,2,143,yes
4,2,0,0,1,0,0,0,0,0,6,60,yes
4,2,1,1,0,0,0,0,2,0,5,111,no
2,1,0,0,0,0,0,0,0,0,3,72,yes
2,2,0,0,1,0,0,0,0,0,4,209,yes
1,1,0,0,1,0,0,0,0,0,2,363,yes
3,2,0,0,1,0,0,0,0,0,5,167,yes
1,1,1,1,1,0,0,0,2,0,2,267,yes
4,2,0,0,1,0,0,0,1,0,6,67,no
2,2,1,1,1,0,0,0,2,0,4,209,yes
2,1,0,0,1,0,0,0,0,0,3,59,yes
1,1,0,0,1,0,0,1,0,0,2,124,yes
1,1,1,1,1,0,0,0,2,0,2,157,yes
4,2,1,0,1,0,0,0,0,0,6,41,no
1,1,0,0,1,0,0,1,0,0,2,124,yes
2,2,0,0,1,0,0,0,0,0,4,88,yes
4,1,1,1,1,0,0,0,0,0,6,105,no
4,2,1,1,1,0,0,0,1,0,6,48,no
2,1,0,0,1,0,0,0,0,0,3,178,yes
4,2,0,0,1,0,0,0,0,0,6,58,no
5,2,0,0,1,0,0,0,1,0,7,62,no
4,2,0,0,1,0,0,0,0,0,7,186,no
4,2,0,0,0,0,0,0,0,0,6,213,no
4,2,0,0,1,0,0,0,1,0,6,81,no
2,2,1,1,1,0,0,0,2,0,4,171,yes
4,2,1,1,1,0,0,0,1,0,6,106,no
2,1,1,1,1,0,0,0,2,0,3,367,yes
3,2,1,1,1,0,0,0,2,0,5,58,yes
4,1,1,1,1,0,0,0,2,0,6,33,no
2,2,1,1,1,0,0,0,2,0,4,424,yes
1,1,1,1,1,0,0,0,2,0,2,242,yes
2,1,1,1,1,0,0,0,2,0,3,61,yes
2,2,1,1,1,0,0,0,2,0,4,78,yes
4,2,0,0,0,0,0,0,0,0,6,38,no
1,1,1,1,1,0,0,0,2,0,2,155,yes
4,1,1,1,0,0,0,0,0,0,5,84,no
4,3,0,0,0,0,0,0,1,0,7,789,no
2,1,0,0,1,0,0,0,0,0,3,143,yes
2,2,1,1,1,0,1,0,2,1,4,112,yes
4,2,1,1,0,0,0,0,2,0,6,86,no
4,2,1,1,1,0,0,0,2,2,6,48,no
1,1,0,0,0,0,0,0,0,0,2,98,yes
3,2,0,0,0,0,0,0,0,0,5,96,yes
4,1,1,0,1,0,0,0,1,0,5,94,no
4,2,1,1,1,0,0,0,1,0,6,44,no
3,2,1,1,1,0,0,0,2,0,5,193,yes
2,1,1,1,1,0,0,0,2,0,3,153,yes
1,1,0,0,1,0,0,0,0,0,2,153,yes
2,1,0,0,0,0,0,0,0,0,3,43,yes
1,1,1,1,1,0,0,0,2,0,2,332,yes
2,2,1,1,1,0,0,1,2,0,4,99,yes
3,1,0,0,1,0,0,0,0,0,4,113,yes
1,1,1,1,1,1,0,0,2,1,2,327,yes
4,2,0,0,0,0,0,0,0,0,6,376,no
3,2,1,1,1,0,0,0,2,0,5,43,yes
4,2,1,1,1,0,0,0,1,0,6,48,no
2,2,1,1,1,0,0,0,2,0,4,169,yes
4,2,0,0,1,0,0,0,0,0,6,64,no
2,2,1,1,0,0,0,0,2,0,4,268,yes
2,1,0,0,1,0,0,0,0,0,3,56,yes
2,1,0,0,0,0,0,1,0,0,3,229,yes
2,2,1,1,1,0,0,0,2,0,4,40,yes
2,1,1,1,0,0,0,0,2,0,3,121,yes
3,2,0,0,1,0,0,0,0,0,5,53,yes
4,2,0,0,1,0,0,0,0,0,6,72,no
2,2,0,0,1,0,0,0,0,0,4,275,yes
1,1,1,1,0,0,0,0,2,0,2,21,yes
1,1,0,0,1,0,0,0,0,0,2,261,yes
1,1,0,0,1,0,0,0,0,0,2,228,yes
3,2,0,0,0,0,0,1,0,0,5,7,yes
2,1,1,1,1,0,0,0,2,0,3,388,yes
1,1,1,1,1,0,0,0,2,0,2,145,yes
4,2,0,0,0,0,0,0,0,0,6,89,no
0,1,1,1,1,0,0,0,2,0,1,112,yes
3,2,1,1,1,0,0,0,2,0,5,95,yes
1,1,0,0,0,0,0,0,0,0,2,161,yes
1,1,0,0,0,0,0,0,0,0,2,143,yes
3,2,1,1,1,0,0,0,2,0,5,104,yes
4,3,0,0,0,0,0,0,0,0,7,64,no
2,2,1,1,1,0,0,0,2,0,4,248,yes
1,1,1,1,0,0,0,0,2,0,2,213,yes
1,1,1,1,0,0,0,0,2,0,2,353,yes
2,1,0,0,0,0,0,0,0,0,3,47,yes
2,2,0,0,1,0,0,0,0,0,4,66,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
3,1,0,0,1,0,0,0,0,0,4,113,yes
2,2,1,1,0,0,0,1,2,0,4,101,yes
1,1,1,1,0,0,0,0,2,0,2,218,yes
2,2,1,1,1,0,0,0,2,0,4,137,yes
3,2,1,1,0,0,0,0,2,0,5,107,yes
1,1,0,0,0,0,0,0,0,0,2,136,yes
3,2,1,1,0,1,0,0,2,1,5,106,yes
0,1,1,1,1,0,0,0,2,0,1,164,yes
4,2,1,1,1,0,0,0,2,0,6,21,no
1,1,0,0,1,0,0,1,0,0,2,195,yes
2,1,1,1,1,0,0,0,2,0,3,105,yes
4,2,0,0,0,0,0,0,0,0,6,119,no
4,2,1,1,0,0,0,0,2,0,6,90,no
2,1,1,1,1,0,0,0,2,0,3,309,yes
3,2,1,1,0,1,0,0,2,1,5,235,yes
2,2,1,1,1,0,0,0,2,0,4,206,yes
2,2,1,1,0,0,0,0,2,0,4,280,yes
4,2,1,1,1,0,0,0,2,0,6,32,no
5,3,0,0,1,0,0,0,0,0,8,104,no
2,2,0,0,1,0,0,0,0,0,4,214,yes
4,1,0,0,1,0,0,0,0,1,5,94,no
1,1,1,1,1,0,0,0,2,0,2,87,yes
1,1,1,1,0,1,0,0,2,1,2,128,yes
4,3,0,0,1,0,0,0,0,0,7,106,no
0,1,1,1,0,1,0,0,2,1,1,371,yes
4,2,1,1,0,0,0,0,1,0,6,34,no
1,1,1,1,1,0,0,0,2,0,2,127,yes
4,2,0,0,1,0,0,0,0,0,7,33,no
1,1,1,1,0,1,1,1,2,2,2,182,yes
1,1,1,1,1,1,0,0,2,1,2,179,yes
2,2,1,1,1,0,0,0,2,0,4,229,yes
2,2,1,1,0,1,0,0,2,1,4,265,yes
4,2,0,0,0,0,0,0,1,0,6,100,no
2,1,1,1,1,0,0,0,2,0,3,143,yes
1,1,1,1,1,0,0,1,2,0,2,42,yes
1,1,0,0,0,0,0,0,0,0,2,135,yes
4,2,0,0,1,0,0,0,0,0,6,54,no
2,2,1,1,1,0,0,0,2,0,4,166,yes
2,2,0,0,1,0,0,0,0,0,4,81,yes
2,2,0,0,1,0,0,0,0,0,4,168,yes
4,3,0,0,1,0,0,0,0,0,7,121,no
2,2,1,1,1,0,0,0,2,0,4,210,yes
4,2,0,1,0,0,0,0,1,0,6,130,no
4,2,1,1,1,0,0,0,1,0,6,43,no
2,2,0,0,1,0,0,0,0,0,4,118,yes
2,1,1,1,0,1,0,0,2,1,3,205,yes
2,2,1,1,1,0,0,0,2,0,4,184,yes
3,2,0,0,0,0,0,0,0,0,5,188,yes
1,1,0,0,1,0,0,0,0,0,2,178,yes
1,1,1,1,1,0,0,0,2,0,2,137,yes
3,1,0,0,1,0,0,0,0,0,4,24,yes
1,1,1,1,0,1,0,1,2,1,2,72,yes
3,2,0,0,0,0,0,0,0,0,5,279,yes
3,1,0,1,1,0,0,0,1,0,4,68,yes
2,2,0,0,1,0,0,0,0,0,4,179,yes
4,1,0,0,1,0,0,0,1,0,5,60,no
1,1,1,1,1,0,0,0,2,0,2,87,yes
4,1,0,0,0,0,0,0,0,0,6,66,no
2,2,1,1,0,1,0,0,2,1,4,152,yes
4,3,0,0,0,0,0,0,0,0,7,205,no
2,2,0,0,1,0,0,0,0,0,4,50,yes
1,1,1,1,1,0,0,0,2,0,2,286,yes
1,1,0,0,1,0,0,0,0,0,2,175,yes
3,2,1,1,1,1,0,0,2,1,5,107,yes
1,1,0,0,1,0,0,0,0,0,2,125,yes
4,2,0,0,1,0,0,0,1,0,6,182,no
2,1,1,1,1,0,0,0,2,0,3,61,yes
1,1,1,1,0,1,0,0,2,1,2,235,yes
2,2,0,0,1,0,0,0,0,0,4,217,yes
4,2,0,0,0,0,0,0,0,0,6,100,no
4,2,1,1,0,0,0,0,2,0,6,175,no
1,1,1,1,1,0,0,0,2,0,2,314,yes
3,2,1,1,0,0,0,0,2,0,5,81,yes
3,2,1,1,0,0,0,0,2,0,5,84,yes
4,2,1,1,1,0,0,0,2,0,6,137,no
3,2,1,1,1,0,0,1,2,0,5,323,yes
4,2,0,0,0,0,0,0,0,0,6,210,no
2,2,0,0,0,0,0,0,0,0,4,263,yes
1,1,1,1,0,0,0,0,2,0,2,166,yes
2,2,1,1,1,0,0,0,2,0,4,298,yes
4,1,0,0,0,0,0,0,0,0,5,113,no
4,2,1,1,0,0,0,0,2,0,6,175,no
2,2,1,1,1,0,0,0,2,0,4,253,yes
4,2,1,1,0,0,0,0,2,0,6,49,no
1,1,1,1,1,1,0,0,2,1,2,336,yes
1,1,1,1,0,0,0,0,2,0,2,223,yes
3,2,1,1,1,0,0,0,2,0,5,224,yes
4,2,1,1,1,0,0,0,2,0,6,70,no
2,1,0,1,1,0,0,0,1,0,3,46,yes
2,1,1,1,1,0,0,0,2,0,3,198,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
4,1,1,1,0,0,0,0,0,0,5,35,no
2,0,0,0,0,0,0,0,0,0,2,90,yes
3,2,1,1,0,0,0,0,2,0,5,108,yes
2,2,0,0,1,0,0,0,0,0,4,253,yes
1,1,1,1,1,0,0,0,2,0,2,48,yes
4,2,1,1,1,0,0,0,1,0,5,43,no
4,3,1,1,1,0,0,0,2,0,7,149,no
4,2,0,1,1,0,0,0,1,0,6,85,no
3,2,1,1,1,0,0,0,2,0,5,173,yes
2,1,0,0,1,0,0,0,0,0,3,370,yes
4,2,0,0,1,0,0,0,0,0,6,250,no
3,1,1,1,1,0,0,0,2,0,4,103,yes
4,2,1,1,1,0,0,0,2,0,6,245,yes
1,1,1,1,1,1,0,0,2,1,2,216,yes
1,1,1,1,0,0,0,0,2,0,2,167,yes
1,1,0,0,1,0,0,0,0,0,2,121,yes
1,1,0,0,0,0,0,0,0,0,2,53,yes
1,1,0,0,1,0,0,0,0,0,2,318,yes
2,1,1,1,1,0,0,0,2,0,3,368,yes
5,3,1,1,1,0,0,0,2,0,8,120,yes
4,2,0,0,1,0,0,0,0,0,6,221,no
1,1,1,1,1,0,0,0,2,0,2,279,yes
2,1,0,0,0,0,0,0,0,0,3,152,yes
2,1,1,1,1,0,0,0,2,0,3,126,yes
1,1,0,0,1,0,0,0,0,0,2,166,yes
4,2,0,0,1,0,0,0,0,0,6,60,no
1,1,1,1,0,0,0,0,2,0,2,70,yes
2,2,1,1,1,0,0,1,2,0,4,48,yes
1,1,1,1,1,0,0,0,2,0,2,269,yes
2,1,1,1,1,1,0,0,2,1,3,127,yes
2,2,1,1,0,0,0,0,2,0,4,106,yes
1,1,1,1,1,0,0,0,2,0,2,359,yes
1,1,1,0,1,0,0,0,1,0,2,246,yes
3,2,1,1,0,1,0,0,2,1,5,106,yes
2,1,0,0,1,0,0,0,0,0,3,44,yes
3,1,0,1,0,0,0,1,1,0,4,86,yes
1,1,1,1,1,0,0,0,2,0,2,31,yes
1,1,1,1,0,0,0,0,2,0,2,246,yes
1,1,0,1,0,0,0,1,1,0,2,39,yes
4,2,0,0,1,0,0,0,0,0,6,59,no
2,2,0,0,0,0,0,0,0,0,4,40,yes
4,2,1,1,1,0,0,0,1,0,6,86,no
4,1,1,0,1,0,0,0,0,0,5,120,no
1,1,1,1,1,0,0,0,2,0,2,256,yes
1,1,0,0,1,0,0,0,0,0,2,74,yes
2,1,0,0,1,0,0,0,0,0,3,271,yes
1,1,1,1,1,0,0,0,2,0,2,134,yes
2,1,1,1,0,0,0,0,2,0,3,72,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
1,1,1,1,1,0,0,0,2,0,2,234,yes
2,2,0,0,0,0,0,0,0,0,4,86,yes
1,1,0,0,1,0,0,0,0,0,2,68,yes
5,2,1,0,1,0,0,0,1,0,7,25,no
2,2,1,1,0,0,0,0,2,0,4,185,yes
1,1,0,0,1,0,0,0,0,0,2,236,yes
3,2,1,1,1,0,0,0,2,0,5,153,yes
1,1,0,0,0,0,0,0,0,0,2,89,yes
2,1,0,0,1,0,0,0,0,0,3,115,yes
2,2,0,0,1,0,0,0,0,0,4,85,yes
2,1,1,1,1,0,0,0,2,0,3,202,yes
2,2,0,0,0,0,0,0,0,0,4,89,yes
1,1,1,1,1,1,0,0,2,1,2,410,yes
2,1,1,1,1,0,0,0,2,0,3,333,yes
1,1,1,1,0,0,0,0,2,0,2,287,yes
4,4,0,0,1,0,0,0,0,0,8,57,no
2,2,1,1,1,0,0,0,2,0,4,248,yes
1,1,1,1,1,0,0,0,2,0,2,76,yes
3,2,0,0,1,0,0,0,0,0,5,255,yes
4,2,0,0,1,0,0,0,0,0,6,66,no
4,3,0,0,1,0,0,0,0,0,7,68,no
1,1,1,1,1,0,0,0,2,0,2,151,yes
2,2,0,0,1,0,0,0,0,0,4,222,yes
3,2,1,1,1,0,0,0,2,0,5,94,yes
1,1,1,1,1,0,0,0,2,0,2,350,yes
1,1,0,0,0,0,0,0,0,0,2,65,yes
3,2,1,1,0,1,0,0,2,1,5,79,yes
1,1,1,1,1,0,0,0,2,0,2,200,yes
4,2,0,0,1,0,0,0,0,0,6,58,no
4,2,0,0,0,0,0,0,0,0,6,214,no
3,2,1,1,1,0,0,0,2,0,5,81,yes
1,1,0,0,0,0,0,0,0,0,2,256,yes
3,2,1,1,1,0,0,0,2,0,5,266,yes
2,1,1,1,1,0,0,0,2,0,3,60,yes
4,2,0,0,1,0,0,0,1,0,6,204,no
1,1,1,1,1,0,0,0,2,0,2,86,yes
2,1,1,1,0,1,0,1,2,1,3,380,yes
4,4,1,1,0,1,0,1,2,1,8,461,no
2,2,0,0,1,0,0,0,0,0,4,341,yes
1,1,1,1,1,0,0,0,2,0,2,55,yes
2,1,0,0,1,0,0,0,0,0,3,277,yes
3,2,1,1,1,0,0,0,2,0,5,167,yes
4,2,0,0,1,0,0,0,1,0,6,274,no
4,2,1,1,1,0,0,0,2,0,6,294,no
4,2,0,0,0,0,0,0,0,0,6,72,no
2,1,0,0,1,0,0,0,0,0,3,81,yes
3,2,1,1,1,0,0,0,2,0,5,337,yes
4,3,0,0,0,0,0,0,0,0,7,281,no
3,3,1,1,1,0,0,0,2,0,6,82,yes
1,1,0,0,1,0,0,0,0,0,2,109,yes
4,2,0,0,0,0,0,0,0,0,6,110,no
4,1,1,1,0,0,0,0,2,0,6,41,no
2,2,1,1,0,0,0,0,2,0,4,230,yes
4,2,0,0,1,0,0,0,0,0,6,58,no
2,1,1,1,1,0,0,0,2,0,3,167,yes
2,1,1,1,1,0,0,0,2,0,3,96,yes
3,2,0,0,0,0,0,0,0,0,5,72,yes
2,2,1,1,0,0,0,0,2,0,4,294,yes
1,1,1,1,0,0,0,0,2,0,2,254,yes
4,2,1,1,1,0,0,0,2,2,6,48,no
4,1,1,1,1,0,0,0,1,0,6,69,no
3,1,1,1,1,0,0,0,2,0,4,379,yes
2,1,1,1,1,0,0,0,2,0,3,196,yes
1,1,1,1,1,0,0,0,2,0,2,178,yes
3,2,0,0,0,0,0,0,0,0,5,68,yes
2,1,1,1,0,0,0,0,2,0,3,482,yes
2,2,1,1,1,0,0,0,2,0,4,278,yes
2,2,0,0,1,0,0,0,0,0,4,253,yes
4,1,0,0,1,0,0,0,0,0,5,30,no
4,2,1,1,1,0,0,0,1,0,6,76,no
2,1,1,1,1,0,0,0,2,0,3,347,yes
1,1,1,1,1,0,0,0,2,0,2,240,yes
1,1,1,1,0,0,0,0,2,0,2,51,yes
2,2,1,1,0,0,0,0,2,0,4,245,yes
2,2,0,0,1,0,0,0,0,0,4,88,yes
1,1,0,0,1,0,0,1,0,0,2,124,yes
2,1,0,0,0,0,0,0,0,0,3,70,yes
2,1,0,0,1,0,0,0,0,0,3,99,yes
2,1,1,1,1,0,0,0,2,0,3,274,yes
1,1,1,1,1,0,0,0,2,0,2,423,yes
1,1,1,1,1,0,0,0,2,0,2,237,yes
2,1,1,1,1,0,0,0,2,0,3,91,yes
2,1,1,1,0,1,0,1,2,1,3,255,yes
2,2,1,1,0,0,0,0,2,0,4,194,yes
1,1,1,1,1,0,0,0,2,0,2,215,yes
0,1,0,0,1,0,0,0,0,0,1,152,yes
4,1,0,0,1,0,0,0,0,0,5,29,no
0,1,1,1,0,0,0,0,2,0,1,160,yes
1,1,1,1,1,0,0,0,2,0,2,94,yes
4,1,0,0,1,0,0,0,1,0,5,124,no
3,2,1,1,0,0,0,0,2,0,5,342,yes
2,2,1,1,1,0,0,0,2,0,4,50,yes
2,1,1,1,1,0,0,0,2,0,3,195,yes
2,2,1,1,0,0,0,0,2,0,4,338,yes
0,1,1,1,1,1,1,0,2,2,1,381,yes
1,1,1,1,1,0,0,0,2,0,2,113,yes
1,1,0,0,0,0,1,0,0,1,2,67,yes
1,1,1,1,1,0,0,0,2,0,2,83,yes
1,1,1,1,1,0,0,0,2,0,2,161,yes
3,2,0,1,1,0,0,0,1,0,5,45,yes
4,3,0,0,0,0,0,0,0,0,8,194,no
2,1,1,1,1,0,0,0,2,0,3,242,yes
1,1,0,0,0,0,0,0,0,0,2,143,yes
2,1,0,0,0,0,0,0,0,0,3,57,yes
1,1,1,1,1,0,0,0,2,0,2,79,yes
4,1,0,0,1,0,0,0,0,0,5,27,no
3,2,0,0,1,0,0,0,0,0,5,102,yes
4,2,1,1,1,0,0,0,2,0,6,408,no
3,2,1,1,1,0,0,0,2,0,5,85,yes
1,1,1,1,0,0,0,0,2,0,2,45,yes
3,1,1,1,0,0,0,0,2,0,4,43,yes
2,2,1,1,1,0,0,0,2,0,4,113,yes
2,0,1,1,0,0,0,0,2,0,2,152,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
1,1,0,0,0,0,0,1,0,0,2,74,yes
1,1,0,0,1,0,0,0,0,0,2,68,yes
2,2,0,0,0,0,0,0,0,0,4,121,yes
0,1,1,1,1,0,0,0,2,0,1,400,yes
3,2,0,0,0,0,0,0,0,0,5,161,yes
4,3,0,0,1,0,0,0,0,0,7,124,no
1,1,1,1,1,0,1,0,2,1,2,151,yes
4,4,0,0,0,0,0,0,0,0,7,165,no
2,2,1,1,0,0,0,0,2,0,4,134,yes
1,1,1,1,1,0,0,0,2,0,2,275,yes
4,2,1,1,1,0,0,0,2,0,6,188,no
2,1,1,1,1,0,0,0,2,0,3,47,yes
2,1,1,1,0,1,0,0,2,1,3,198,yes
1,1,0,0,1,0,0,0,0,0,2,378,yes
2,1,1,1,1,0,0,0,2,0,3,179,yes
1,1,1,1,1,1,0,0,2,1,2,168,yes
4,2,1,1,1,0,0,0,2,0,6,454,no
2,1,1,1,1,0,0,0,2,0,3,247,yes
4,3,0,0,1,0,0,0,0,0,7,159,no
1,1,1,1,1,0,0,0,2,0,2,478,yes
3,2,1,1,1,0,0,0,2,0,5,157,yes
1,1,1,1,1,1,0,0,2,1,2,198,yes
2,2,1,1,0,1,0,0,2,1,4,103,yes
4,2,1,1,1,0,0,0,2,0,6,67,no
4,2,1,1,1,0,0,0,0,0,6,170,no
1,1,1,1,1,0,0,0,2,0,2,148,yes
1,1,1,1,1,0,0,0,2,0,2,270,yes
4,2,1,1,1,0,0,0,1,0,6,408,no
3,2,1,1,0,0,0,0,2,0,5,189,yes
4,2,0,0,1,0,0,0,0,0,6,71,yes
4,1,0,0,1,0,0,0,2,0,5,131,no
3,2,1,1,0,0,0,0,2,0,5,308,yes
2,2,1,1,0,0,0,0,2,0,4,148,yes
2,1,1,1,1,0,0,0,2,0,3,219,yes
4,1,0,0,1,0,0,0,0,0,6,166,no
2,2,1,1,1,0,0,0,2,0,4,238,yes
2,1,1,1,1,0,0,0,2,0,3,232,yes
2,1,1,1,1,0,0,0,2,0,3,151,yes
4,2,0,0,1,0,0,0,0,0,6,58,no
3,2,1,1,0,0,0,0,2,0,5,154,yes
3,2,1,1,1,0,0,0,2,0,5,50,yes
3,2,0,0,0,0,0,0,0,0,5,60,yes
1,1,1,1,0,0,0,0,2,0,2,152,yes
1,1,1,1,1,0,0,0,2,0,2,303,yes
2,1,1,1,1,0,0,0,2,0,3,169,yes
2,2,1,1,1,0,0,0,2,0,4,102,yes
4,2,1,1,1,0,0,0,2,0,6,57,no
2,1,1,1,0,1,0,0,2,1,3,235,yes
3,2,0,0,0,1,0,0,0,1,5,35,yes
1,1,1,1,1,0,0,0,2,0,2,301,yes
2,2,1,1,1,0,0,0,2,0,4,98,yes
1,1,1,1,1,0,0,0,2,0,2,166,yes
3,1,1,1,1,0,0,0,2,0,4,116,yes
1,0,0,0,1,0,0,0,0,0,1,64,yes
1,1,1,1,1,0,0,0,2,0,2,147,yes
5,3,0,1,0,0,0,0,1,0,8,159,no
1,1,1,1,1,0,0,0,2,0,2,208,yes
2,2,1,1,1,0,0,0,2,0,4,332,yes
1,1,0,0,1,0,0,0,0,0,2,212,yes
4,3,0,1,0,0,0,0,1,0,6,176,no
3,2,1,1,1,0,0,0,2,0,5,126,yes
2,1,0,0,1,0,0,0,0,0,3,95,yes
1,1,1,1,0,0,0,0,2,0,2,220,yes
4,2,1,1,1,0,0,0,1,0,6,59,no
4,2,1,1,1,0,0,0,2,0,6,236,no
3,2,0,0,0,0,0,0,0,0,5,56,yes
2,2,1,1,1,0,0,1,2,0,4,119,yes
4,2,0,0,0,0,0,0,1,0,6,43,no
1,1,0,0,1,0,0,0,0,0,2,390,yes
4,2,1,1,1,0,0,0,2,0,6,119,no
2,1,1,1,1,0,0,0,2,0,3,171,yes
1,1,1,1,0,0,0,0,2,0,2,245,yes
5,2,1,1,1,0,0,0,2,0,7,63,no
1,1,1,1,0,1,0,0,2,1,2,173,yes
2,2,1,1,1,0,0,0,2,0,4,241,yes
2,2,0,0,1,0,0,0,0,0,4,91,yes
4,2,0,0,0,0,0,0,0,0,6,162,no
3,2,1,1,0,0,0,0,2,0,5,386,yes
4,1,1,1,1,0,0,0,1,0,6,87,no
3,2,1,1,1,1,0,0,2,1,5,149,yes
4,3,0,0,1,0,0,0,0,0,7,90,no
0,1,0,0,1,0,0,0,0,0,1,179,yes
1,1,0,0,1,0,0,0,0,0,2,330,yes
2,2,0,0,0,0,0,0,0,0,4,339,yes
2,1,0,0,0,0,0,0,0,0,3,34,yes
4,1,1,1,1,0,0,0,1,0,5,80,no
2,2,1,1,1,0,0,0,2,0,4,275,yes
1,1,1,1,0,0,0,0,2,0,2,52,yes
4,2,1,1,0,0,0,0,2,0,6,93,no
1,1,0,0,0,0,0,0,0,0,2,146,yes
1,1,1,1,1,0,0,0,2,0,2,178,yes
2,1,0,0,1,0,0,0,0,0,3,382,yes
3,1,0,0,0,1,0,0,0,1,4,81,yes
2,1,1,1,1,0,0,0,2,0,3,61,yes
2,2,1,1,1,0,0,0,2,0,4,286,yes
4,3,0,0,0,0,0,0,0,0,7,128,no
4,2,1,1,1,0,0,0,2,0,6,127,no
4,2,0,0,1,0,0,0,0,0,6,58,no
4,2,1,1,1,0,0,0,2,0,6,27,no
1,1,0,0,0,0,0,0,0,0,2,144,yes
1,1,1,1,0,1,0,0,2,1,2,194,yes
3,2,1,1,1,0,0,0,2,0,5,115,yes
4,1,0,1,1,0,0,0,0,0,5,114,no
3,0,0,0,1,0,0,0,0,0,3,20,yes
1,1,1,1,1,0,0,0,2,0,2,410,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
3,2,1,1,1,0,0,0,2,0,5,172,yes
2,2,0,0,0,0,0,0,0,0,4,105,yes
4,3,0,0,0,0,0,0,0,0,7,237,no
2,1,1,1,1,0,0,0,2,0,3,150,yes
2,2,1,1,0,0,0,0,2,0,4,353,yes
4,3,0,0,0,0,0,0,1,0,7,249,no
2,1,0,0,0,0,0,1,0,0,3,195,yes
3,2,0,0,0,0,0,1,0,0,5,245,yes
0,1,1,0,0,0,0,0,1,0,1,40,yes
2,2,1,0,1,0,0,0,1,0,4,146,yes
4,1,1,0,0,0,0,0,1,0,5,48,no
4,2,1,1,1,0,0,0,2,0,6,155,no
1,1,0,0,1,0,0,0,0,0,2,96,yes
4,1,0,1,1,0,0,0,0,0,7,66,no
1,1,1,1,0,0,0,0,2,0,2,176,yes
1,1,1,1,1,0,0,0,2,0,2,287,yes
2,1,1,1,1,0,0,0,2,0,3,123,yes
0,1,1,1,1,0,0,0,2,0,1,142,yes
2,2,1,1,1,0,0,0,2,0,4,100,yes
3,2,0,0,1,0,0,0,0,0,5,14,yes
3,2,1,1,1,1,0,0,2,1,5,40,yes
3,2,1,1,1,0,0,0,2,0,5,300,yes
4,3,0,1,0,0,0,0,1,0,7,113,no
4,2,0,0,1,0,0,1,0,0,6,304,no
3,2,0,0,0,0,0,0,0,0,5,188,yes
4,3,0,0,1,0,0,0,0,0,7,111,no
2,1,0,0,0,0,0,0,0,0,3,152,yes
2,1,1,1,1,0,0,0,2,0,3,101,yes
2,1,0,0,1,0,0,0,0,0,3,471,yes
4,3,1,1,0,0,0,0,2,0,7,144,no
2,2,1,1,1,0,0,0,2,0,4,208,yes
3,2,0,0,0,0,0,0,0,0,5,181,yes
